id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
353419,27,Goal,0.821999969,0.509000015,0.070198327,Jordan Ayew,h,672,OpenPlay,2019,RightFoot,11926,Crystal Palace,Watford,1,0,07/03/20 15:00,James McArthur,Pass
353423,50,MissedShots,0.865999985,0.59,0.019878786,Jordan Ayew,h,672,SetPiece,2019,Head,11926,Crystal Palace,Watford,1,0,07/03/20 15:00,Patrick van Aanholt,Cross
353433,94,SavedShot,0.940999985,0.327999992,0.128961399,Jordan Ayew,h,672,OpenPlay,2019,RightFoot,11926,Crystal Palace,Watford,1,0,07/03/20 15:00,Christian Benteke,Throughball
365633,22,Goal,0.884000015,0.494000015,0.40059644,Jordan Ayew,a,672,OpenPlay,2019,RightFoot,11942,Bournemouth,Crystal Palace,0,2,20/06/20 18:45,Patrick van Aanholt,Pass
367607,31,SavedShot,0.695,0.535999985,0.010425592,Jordan Ayew,h,672,OpenPlay,2019,RightFoot,11957,Crystal Palace,Burnley,0,1,29/06/20 19:00,,None
367617,74,BlockedShot,0.855,0.409000015,0.039615948,Jordan Ayew,h,672,FromCorner,2019,RightFoot,11957,Crystal Palace,Burnley,0,1,29/06/20 19:00,Patrick van Aanholt,Cross
367619,78,MissedShots,0.930999985,0.502999992,0.332993418,Jordan Ayew,h,672,FromCorner,2019,Head,11957,Crystal Palace,Burnley,0,1,29/06/20 19:00,,None
367622,87,MissedShots,0.919000015,0.671999969,0.062729791,Jordan Ayew,h,672,OpenPlay,2019,RightFoot,11957,Crystal Palace,Burnley,0,1,29/06/20 19:00,Max Meyer,Pass
368596,86,BlockedShot,0.895,0.357000008,0.040787678,Jordan Ayew,a,672,OpenPlay,2019,RightFoot,11965,Leicester,Crystal Palace,3,0,04/07/20 14:00,Andros Townsend,Cross
369424,62,BlockedShot,0.895999985,0.472999992,0.097187944,Jordan Ayew,h,672,FromCorner,2019,RightFoot,11977,Crystal Palace,Chelsea,2,3,07/07/20 17:00,,None
372182,39,SavedShot,0.866999969,0.607999992,0.066085048,Jordan Ayew,h,672,OpenPlay,2019,LeftFoot,11996,Crystal Palace,Manchester United,0,2,16/07/20 19:15,,None
372200,89,MissedShots,0.890999985,0.741999969,0.040330835,Jordan Ayew,h,672,FromCorner,2019,RightFoot,11996,Crystal Palace,Manchester United,0,2,16/07/20 19:15,Tyrick Mitchell,Pass
372930,4,BlockedShot,0.888000031,0.517999992,0.097812951,Jordan Ayew,a,672,OpenPlay,2019,LeftFoot,12012,Wolverhampton Wanderers,Crystal Palace,2,0,20/07/20 19:15,Tyrick Mitchell,Cross
373704,52,MissedShots,0.913000031,0.44,0.104490466,Jordan Ayew,h,672,FromCorner,2019,RightFoot,12020,Crystal Palace,Tottenham,1,1,26/07/20 15:00,Scott Dann,HeadPass
373709,76,MissedShots,0.904000015,0.656999969,0.0702077,Jordan Ayew,h,672,OpenPlay,2019,LeftFoot,12020,Crystal Palace,Tottenham,1,1,26/07/20 15:00,,BallRecovery
311185,76,MissedShots,0.97,0.735,0.042679541,Willian,h,700,OpenPlay,2019,LeftFoot,11661,Chelsea,Leicester,1,1,18/08/19 16:30,Mason Mount,Pass
312328,93,MissedShots,0.928000031,0.308999996,0.07620582,Willian,a,700,OpenPlay,2019,RightFoot,11664,Norwich,Chelsea,2,3,24/08/19 12:30,Emerson,Pass
317300,28,MissedShots,0.903000031,0.312000008,0.065527283,Willian,a,700,OpenPlay,2019,RightFoot,11688,Wolverhampton Wanderers,Chelsea,2,5,14/09/19 14:00,CÌ©sar Azpilicueta,Pass
321268,44,BlockedShot,0.795999985,0.673000031,0.022279933,Willian,h,700,OpenPlay,2019,RightFoot,11701,Chelsea,Liverpool,1,2,22/09/19 15:30,Fikayo Tomori,Chipped
322615,1,BlockedShot,0.831999969,0.34,0.052365359,Willian,h,700,OpenPlay,2019,RightFoot,11708,Chelsea,Brighton,2,0,28/09/19 14:00,Tammy Abraham,LayOff
322619,11,MissedShots,0.799000015,0.57,0.040910687,Willian,h,700,OpenPlay,2019,RightFoot,11708,Chelsea,Brighton,2,0,28/09/19 14:00,Mason Mount,Pass
322620,14,BlockedShot,0.805,0.688000031,0.019663449,Willian,h,700,OpenPlay,2019,RightFoot,11708,Chelsea,Brighton,2,0,28/09/19 14:00,Pedro,Chipped
322624,20,BlockedShot,0.785,0.54,0.034748137,Willian,h,700,OpenPlay,2019,RightFoot,11708,Chelsea,Brighton,2,0,28/09/19 14:00,,None
322632,47,SavedShot,0.854000015,0.73,0.031353623,Willian,h,700,OpenPlay,2019,RightFoot,11708,Chelsea,Brighton,2,0,28/09/19 14:00,Jorginho,Pass
322640,75,Goal,0.901999969,0.327000008,0.110600904,Willian,h,700,OpenPlay,2019,RightFoot,11708,Chelsea,Brighton,2,0,28/09/19 14:00,Callum Hudson-Odoi,Pass
324688,42,MissedShots,0.745,0.412000008,0.025491748,Willian,a,700,OpenPlay,2019,RightFoot,11718,Southampton,Chelsea,1,4,06/10/19 14:00,,Dispossessed
324695,70,BlockedShot,0.78,0.709000015,0.01890594,Willian,a,700,FromCorner,2019,RightFoot,11718,Southampton,Chelsea,1,4,06/10/19 14:00,Mason Mount,Pass
325595,15,MissedShots,0.929000015,0.455,0.359745026,Willian,h,700,OpenPlay,2019,Head,11725,Chelsea,Newcastle United,1,0,19/10/19 15:00,Callum Hudson-Odoi,Cross
325598,24,MissedShots,0.880999985,0.327999992,0.044076927,Willian,h,700,OpenPlay,2019,LeftFoot,11725,Chelsea,Newcastle United,1,0,19/10/19 15:00,Callum Hudson-Odoi,Chipped
325599,31,BlockedShot,0.770999985,0.545999985,0.082080841,Willian,h,700,DirectFreekick,2019,RightFoot,11725,Chelsea,Newcastle United,1,0,19/10/19 15:00,,Standard
325608,72,SavedShot,0.961999969,0.349000015,0.055170216,Willian,h,700,OpenPlay,2019,RightFoot,11725,Chelsea,Newcastle United,1,0,19/10/19 15:00,Marcos Alonso,HeadPass
327337,4,MissedShots,0.788000031,0.34,0.020856068,Willian,a,700,OpenPlay,2019,LeftFoot,11735,Burnley,Chelsea,2,4,26/10/19 17:30,CÌ©sar Azpilicueta,Pass
327347,42,SavedShot,0.89,0.267000008,0.039708246,Willian,a,700,OpenPlay,2019,RightFoot,11735,Burnley,Chelsea,2,4,26/10/19 17:30,Christian Pulisic,Chipped
327352,57,Goal,0.885,0.306000004,0.106487356,Willian,a,700,OpenPlay,2019,RightFoot,11735,Burnley,Chelsea,2,4,26/10/19 17:30,Tammy Abraham,Pass
327357,67,BlockedShot,0.853000031,0.617000008,0.053132318,Willian,a,700,SetPiece,2019,RightFoot,11735,Burnley,Chelsea,2,4,26/10/19 17:30,,None
329409,29,SavedShot,0.841999969,0.335999985,0.062923759,Willian,a,700,OpenPlay,2019,LeftFoot,11751,Watford,Chelsea,1,2,02/11/19 17:30,Mason Mount,Pass
330407,13,MissedShots,0.736999969,0.402999992,0.050742082,Willian,h,700,DirectFreekick,2019,RightFoot,11754,Chelsea,Crystal Palace,2,0,09/11/19 12:30,,Standard
330411,42,SavedShot,0.766999969,0.740999985,0.013465762,Willian,h,700,FromCorner,2019,RightFoot,11754,Chelsea,Crystal Palace,2,0,09/11/19 12:30,,None
330413,49,BlockedShot,0.915,0.500999985,0.503632069,Willian,h,700,OpenPlay,2019,RightFoot,11754,Chelsea,Crystal Palace,2,0,09/11/19 12:30,,None
330428,93,MissedShots,0.758000031,0.357999992,0.056402911,Willian,h,700,DirectFreekick,2019,RightFoot,11754,Chelsea,Crystal Palace,2,0,09/11/19 12:30,,Standard
332398,7,MissedShots,0.861999969,0.352999992,0.067561679,Willian,a,700,OpenPlay,2019,RightFoot,11769,Manchester City,Chelsea,2,1,23/11/19 17:30,Tammy Abraham,Pass
332413,51,BlockedShot,0.919000015,0.281000004,0.045096163,Willian,a,700,OpenPlay,2019,RightFoot,11769,Manchester City,Chelsea,2,1,23/11/19 17:30,N&#039;Golo KantÌ©,Pass
332418,67,MissedShots,0.919000015,0.272000008,0.038355298,Willian,a,700,OpenPlay,2019,RightFoot,11769,Manchester City,Chelsea,2,1,23/11/19 17:30,,None
332421,79,MissedShots,0.791999969,0.404000015,0.035630308,Willian,a,700,OpenPlay,2019,RightFoot,11769,Manchester City,Chelsea,2,1,23/11/19 17:30,Christian Pulisic,Pass
335050,4,SavedShot,0.91,0.267000008,0.069205038,Willian,h,700,OpenPlay,2019,RightFoot,11789,Chelsea,Aston Villa,2,1,04/12/19 19:30,Christian Pulisic,Pass
335061,46,BlockedShot,0.8,0.472999992,0.046287008,Willian,h,700,OpenPlay,2019,LeftFoot,11789,Chelsea,Aston Villa,2,1,04/12/19 19:30,Tammy Abraham,Pass
335064,60,SavedShot,0.875999985,0.36,0.115512162,Willian,h,700,OpenPlay,2019,RightFoot,11789,Chelsea,Aston Villa,2,1,04/12/19 19:30,N&#039;Golo KantÌ©,TakeOn
335075,79,SavedShot,0.75,0.377000008,0.054811303,Willian,h,700,DirectFreekick,2019,RightFoot,11789,Chelsea,Aston Villa,2,1,04/12/19 19:30,,Standard
336987,31,BlockedShot,0.881999969,0.308999996,0.052829213,Willian,h,700,OpenPlay,2019,LeftFoot,11805,Chelsea,Bournemouth,0,1,14/12/19 15:00,N&#039;Golo KantÌ©,Pass
336997,58,BlockedShot,0.761999969,0.57,0.070567623,Willian,h,700,DirectFreekick,2019,RightFoot,11805,Chelsea,Bournemouth,0,1,14/12/19 15:00,,Standard
337001,59,BlockedShot,0.901999969,0.291000004,0.030316507,Willian,h,700,FromCorner,2019,LeftFoot,11805,Chelsea,Bournemouth,0,1,14/12/19 15:00,Tammy Abraham,BallTouch
339342,11,Goal,0.88,0.678000031,0.04722571,Willian,a,700,FromCorner,2019,RightFoot,11820,Tottenham,Chelsea,0,2,22/12/19 16:30,Mateo Kovacic,Pass
339348,48,Goal,0.885,0.5,0.761168838,Willian,a,700,Penalty,2019,RightFoot,11820,Tottenham,Chelsea,0,2,22/12/19 16:30,,Standard
351746,2,BlockedShot,0.769000015,0.695,0.017765522,Willian,h,700,FromCorner,2019,RightFoot,11858,Chelsea,Burnley,3,0,11/01/20 15:00,Callum Hudson-Odoi,Pass
351757,48,BlockedShot,0.958000031,0.705,0.078513384,Willian,h,700,OpenPlay,2019,RightFoot,11858,Chelsea,Burnley,3,0,11/01/20 15:00,Tammy Abraham,Pass
351760,63,BlockedShot,0.905,0.485,0.138558656,Willian,h,700,OpenPlay,2019,LeftFoot,11858,Chelsea,Burnley,3,0,11/01/20 15:00,,Rebound
351763,70,MissedShots,0.968000031,0.699000015,0.046027903,Willian,h,700,OpenPlay,2019,LeftFoot,11858,Chelsea,Burnley,3,0,11/01/20 15:00,Reece James,Cross
351765,74,SavedShot,0.883000031,0.680999985,0.081706956,Willian,h,700,OpenPlay,2019,LeftFoot,11858,Chelsea,Burnley,3,0,11/01/20 15:00,Reece James,Pass
352030,46,MissedShots,0.908000031,0.644000015,0.068580143,Willian,a,700,OpenPlay,2019,LeftFoot,11868,Newcastle United,Chelsea,1,0,18/01/20 17:30,,None
352032,47,BlockedShot,0.778000031,0.562999992,0.026179912,Willian,a,700,OpenPlay,2019,RightFoot,11868,Newcastle United,Chelsea,1,0,18/01/20 17:30,Reece James,Chipped
352031,49,BlockedShot,0.820999985,0.535999985,0.056900535,Willian,a,700,OpenPlay,2019,RightFoot,11868,Newcastle United,Chelsea,1,0,18/01/20 17:30,N&#039;Golo KantÌ©,Pass
352033,52,MissedShots,0.870999985,0.637000008,0.106667459,Willian,a,700,OpenPlay,2019,LeftFoot,11868,Newcastle United,Chelsea,1,0,18/01/20 17:30,Mason Mount,Pass
352238,72,SavedShot,0.896999969,0.664000015,0.054796897,Willian,h,700,OpenPlay,2019,RightFoot,11881,Chelsea,Arsenal,2,2,21/01/20 20:15,Andreas Christensen,Chipped
352849,8,MissedShots,0.88,0.334000015,0.066585995,Willian,h,700,OpenPlay,2019,LeftFoot,11896,Chelsea,Manchester United,0,2,17/02/20 20:00,Pedro,Pass
352919,89,SavedShot,0.895,0.640999985,0.126861453,Willian,h,700,OpenPlay,2019,RightFoot,11906,Chelsea,Tottenham,2,1,22/02/20 12:30,Antonio RÌ_diger,TakeOn
353553,18,SavedShot,0.926999969,0.281000004,0.115821265,Willian,h,700,OpenPlay,2019,RightFoot,11925,Chelsea,Everton,4,0,08/03/20 14:00,Ross Barkley,Chipped
353558,50,Goal,0.769000015,0.452000008,0.037705593,Willian,h,700,OpenPlay,2019,RightFoot,11925,Chelsea,Everton,4,0,08/03/20 14:00,Ross Barkley,Pass
365790,8,BlockedShot,0.818000031,0.355,0.037549518,Willian,a,700,OpenPlay,2019,LeftFoot,11933,Aston Villa,Chelsea,1,2,21/06/20 15:15,Mateo Kovacic,Pass
365797,40,MissedShots,0.861999969,0.302000008,0.041888766,Willian,a,700,OpenPlay,2019,LeftFoot,11933,Aston Villa,Chelsea,1,2,21/06/20 15:15,Mason Mount,Pass
365809,83,SavedShot,0.773000031,0.417999992,0.036906093,Willian,a,700,OpenPlay,2019,RightFoot,11933,Aston Villa,Chelsea,1,2,21/06/20 15:15,Christian Pulisic,Pass
365813,85,MissedShots,0.755999985,0.699000015,0.018556831,Willian,a,700,OpenPlay,2019,RightFoot,11933,Aston Villa,Chelsea,1,2,21/06/20 15:15,,None
366632,77,Goal,0.885,0.5,0.761168838,Willian,h,700,Penalty,2019,RightFoot,11946,Chelsea,Manchester City,2,1,25/06/20 19:15,,Standard
368127,10,SavedShot,0.859000015,0.669000015,0.047939856,Willian,a,700,OpenPlay,2019,RightFoot,11962,West Ham,Chelsea,3,2,01/07/20 19:15,,None
368136,41,Goal,0.885,0.5,0.761168838,Willian,a,700,Penalty,2019,RightFoot,11962,West Ham,Chelsea,3,2,01/07/20 19:15,,Standard
368145,71,Goal,0.725999985,0.612000008,0.044072676,Willian,a,700,DirectFreekick,2019,RightFoot,11962,West Ham,Chelsea,3,2,01/07/20 19:15,,Standard
368805,14,SavedShot,0.865,0.301000004,0.040108018,Willian,h,700,OpenPlay,2019,LeftFoot,11964,Chelsea,Watford,3,0,04/07/20 19:00,Christian Pulisic,Pass
368807,22,BlockedShot,0.761999969,0.644000015,0.058379449,Willian,h,700,DirectFreekick,2019,RightFoot,11964,Chelsea,Watford,3,0,04/07/20 19:00,,Standard
368812,37,BlockedShot,0.755,0.49,0.06901934,Willian,h,700,DirectFreekick,2019,RightFoot,11964,Chelsea,Watford,3,0,04/07/20 19:00,,Standard
368814,42,Goal,0.885,0.5,0.761168838,Willian,h,700,Penalty,2019,RightFoot,11964,Chelsea,Watford,3,0,04/07/20 19:00,,Standard
368821,67,SavedShot,0.798000031,0.686999969,0.036632843,Willian,h,700,OpenPlay,2019,RightFoot,11964,Chelsea,Watford,3,0,04/07/20 19:00,Ross Barkley,Pass
369417,31,SavedShot,0.851999969,0.649000015,0.294460356,Willian,a,700,OpenPlay,2019,RightFoot,11977,Crystal Palace,Chelsea,2,3,07/07/20 17:00,Christian Pulisic,Pass
369431,89,BlockedShot,0.848000031,0.4,0.081647515,Willian,a,700,OpenPlay,2019,RightFoot,11977,Crystal Palace,Chelsea,2,3,07/07/20 17:00,Christian Pulisic,Cross
369432,91,SavedShot,0.905999985,0.335999985,0.113774449,Willian,a,700,OpenPlay,2019,RightFoot,11977,Crystal Palace,Chelsea,2,3,07/07/20 17:00,Christian Pulisic,Pass
371326,51,BlockedShot,0.855999985,0.379000015,0.079105899,Willian,h,700,OpenPlay,2019,RightFoot,11995,Chelsea,Norwich,1,0,14/07/20 19:15,,BallRecovery
371336,88,SavedShot,0.793000031,0.793000031,0.041009527,Willian,h,700,DirectFreekick,2019,RightFoot,11995,Chelsea,Norwich,1,0,14/07/20 19:15,,Standard
373310,47,SavedShot,0.910999985,0.545999985,0.364385247,Willian,a,700,OpenPlay,2019,LeftFoot,12006,Liverpool,Chelsea,5,3,22/07/20 19:15,Marcos Alonso,Pass
310319,87,BlockedShot,0.820999985,0.643000031,0.046541855,Christian Pulisic,a,2662,OpenPlay,2019,RightFoot,11652,Manchester United,Chelsea,4,0,11/08/19 16:30,Mason Mount,Pass
312312,43,BlockedShot,0.89,0.595999985,0.152009562,Christian Pulisic,a,2662,OpenPlay,2019,RightFoot,11664,Norwich,Chelsea,2,3,24/08/19 12:30,Ross Barkley,TakeOn
312315,46,MissedShots,0.915,0.312999992,0.058875144,Christian Pulisic,a,2662,OpenPlay,2019,RightFoot,11664,Norwich,Chelsea,2,3,24/08/19 12:30,Jorginho,Chipped
315777,18,SavedShot,0.964000015,0.490999985,0.572814047,Christian Pulisic,h,2662,OpenPlay,2019,LeftFoot,11675,Chelsea,Sheffield United,2,2,31/08/19 15:00,Tammy Abraham,Goal
325607,67,SavedShot,0.933000031,0.442000008,0.467360467,Christian Pulisic,h,2662,OpenPlay,2019,LeftFoot,11725,Chelsea,Newcastle United,1,0,19/10/19 15:00,,Rebound
327339,20,Goal,0.904000015,0.637000008,0.078998633,Christian Pulisic,a,2662,OpenPlay,2019,LeftFoot,11735,Burnley,Chelsea,2,4,26/10/19 17:30,,BallRecovery
327342,27,SavedShot,0.893000031,0.696999969,0.058050815,Christian Pulisic,a,2662,OpenPlay,2019,RightFoot,11735,Burnley,Chelsea,2,4,26/10/19 17:30,Willian,Chipped
327345,35,BlockedShot,0.895,0.632999992,0.086785339,Christian Pulisic,a,2662,OpenPlay,2019,LeftFoot,11735,Burnley,Chelsea,2,4,26/10/19 17:30,,None
327348,44,Goal,0.859000015,0.377999992,0.080015279,Christian Pulisic,a,2662,OpenPlay,2019,RightFoot,11735,Burnley,Chelsea,2,4,26/10/19 17:30,Willian,BallRecovery
327351,55,Goal,0.945,0.530999985,0.127019614,Christian Pulisic,a,2662,FromCorner,2019,Head,11735,Burnley,Chelsea,2,4,26/10/19 17:30,Mason Mount,Cross
329407,18,SavedShot,0.929000015,0.390999985,0.014690411,Christian Pulisic,a,2662,FromCorner,2019,Head,11751,Watford,Chelsea,1,2,02/11/19 17:30,Willian,Aerial
329416,54,Goal,0.959000015,0.507000008,0.713659346,Christian Pulisic,a,2662,OpenPlay,2019,RightFoot,11751,Watford,Chelsea,1,2,02/11/19 17:30,Tammy Abraham,Pass
329417,57,SavedShot,0.965,0.658000031,0.13093178,Christian Pulisic,a,2662,OpenPlay,2019,LeftFoot,11751,Watford,Chelsea,1,2,02/11/19 17:30,Mateo Kovacic,TakeOn
330405,6,MissedShots,0.803000031,0.703000031,0.025318516,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11754,Chelsea,Crystal Palace,2,0,09/11/19 12:30,Mason Mount,Pass
330406,11,SavedShot,0.97,0.582999992,0.411114395,Christian Pulisic,h,2662,OpenPlay,2019,LeftFoot,11754,Chelsea,Crystal Palace,2,0,09/11/19 12:30,Willian,TakeOn
330412,46,MissedShots,0.901999969,0.53,0.046410583,Christian Pulisic,h,2662,OpenPlay,2019,Head,11754,Chelsea,Crystal Palace,2,0,09/11/19 12:30,N&#039;Golo KantÌ©,Aerial
330418,58,SavedShot,0.805,0.520999985,0.044096157,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11754,Chelsea,Crystal Palace,2,0,09/11/19 12:30,Mateo Kovacic,TakeOn
330420,66,MissedShots,0.86,0.637000008,0.071239948,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11754,Chelsea,Crystal Palace,2,0,09/11/19 12:30,Mason Mount,None
330424,78,Goal,0.945999985,0.527000008,0.506191969,Christian Pulisic,h,2662,OpenPlay,2019,Head,11754,Chelsea,Crystal Palace,2,0,09/11/19 12:30,,Rebound
333620,8,MissedShots,0.936999969,0.562999992,0.358745694,Christian Pulisic,h,2662,OpenPlay,2019,Head,11774,Chelsea,West Ham,0,1,30/11/19 15:00,Pedro,Cross
333623,20,BlockedShot,0.951999969,0.658000031,0.065228954,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11774,Chelsea,West Ham,0,1,30/11/19 15:00,,None
333627,32,MissedShots,0.925,0.417000008,0.05897617,Christian Pulisic,h,2662,FromCorner,2019,Head,11774,Chelsea,West Ham,0,1,30/11/19 15:00,Emerson,Cross
333630,46,MissedShots,0.951999969,0.569000015,0.537172675,Christian Pulisic,h,2662,OpenPlay,2019,LeftFoot,11774,Chelsea,West Ham,0,1,30/11/19 15:00,,None
333639,88,MissedShots,0.870999985,0.397000008,0.080894507,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11774,Chelsea,West Ham,0,1,30/11/19 15:00,N&#039;Golo KantÌ©,Pass
335051,5,MissedShots,0.889000015,0.43,0.014227401,Christian Pulisic,h,2662,FromCorner,2019,Head,11789,Chelsea,Aston Villa,2,1,04/12/19 19:30,N&#039;Golo KantÌ©,Aerial
335063,59,BlockedShot,0.890999985,0.629000015,0.117508195,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11789,Chelsea,Aston Villa,2,1,04/12/19 19:30,,TakeOn
335065,60,BlockedShot,0.939000015,0.487000008,0.14000836,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11789,Chelsea,Aston Villa,2,1,04/12/19 19:30,Reece James,CornerAwarded
335074,76,SavedShot,0.915,0.651999969,0.103934392,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11789,Chelsea,Aston Villa,2,1,04/12/19 19:30,CÌ©sar Azpilicueta,TakeOn
335073,76,BlockedShot,0.786999969,0.577999992,0.04220663,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11789,Chelsea,Aston Villa,2,1,04/12/19 19:30,Mateo Kovacic,Pass
335487,88,SavedShot,0.906999969,0.592999992,0.047339544,Christian Pulisic,a,2662,OpenPlay,2019,Head,11796,Everton,Chelsea,3,1,07/12/19 12:30,CÌ©sar Azpilicueta,Cross
335488,92,MissedShots,0.784000015,0.675,0.018598331,Christian Pulisic,a,2662,OpenPlay,2019,RightFoot,11796,Everton,Chelsea,3,1,07/12/19 12:30,Michy Batshuayi,Pass
336984,23,BlockedShot,0.900999985,0.462999992,0.04859044,Christian Pulisic,h,2662,OpenPlay,2019,Head,11805,Chelsea,Bournemouth,0,1,14/12/19 15:00,CÌ©sar Azpilicueta,Aerial
336988,38,BlockedShot,0.981999969,0.582999992,0.395622104,Christian Pulisic,h,2662,OpenPlay,2019,Head,11805,Chelsea,Bournemouth,0,1,14/12/19 15:00,Willian,Aerial
336998,58,BlockedShot,0.871999969,0.445999985,0.09009058,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11805,Chelsea,Bournemouth,0,1,14/12/19 15:00,,BallRecovery
339542,75,SavedShot,0.836999969,0.519000015,0.089636594,Christian Pulisic,h,2662,OpenPlay,2019,LeftFoot,11825,Chelsea,Southampton,0,2,26/12/19 15:00,Mason Mount,Pass
351402,46,MissedShots,0.875,0.705999985,0.059165951,Christian Pulisic,a,2662,OpenPlay,2019,LeftFoot,11845,Brighton,Chelsea,1,1,01/01/20 12:30,N&#039;Golo KantÌ©,Pass
351403,53,SavedShot,0.909000015,0.714000015,0.061778974,Christian Pulisic,a,2662,OpenPlay,2019,LeftFoot,11845,Brighton,Chelsea,1,1,01/01/20 12:30,Mason Mount,Pass
351405,54,MissedShots,0.853000031,0.678000031,0.046383597,Christian Pulisic,a,2662,OpenPlay,2019,RightFoot,11845,Brighton,Chelsea,1,1,01/01/20 12:30,Reece James,Chipped
351407,63,SavedShot,0.931999969,0.723000031,0.050876625,Christian Pulisic,a,2662,OpenPlay,2019,RightFoot,11845,Brighton,Chelsea,1,1,01/01/20 12:30,Willian,Pass
351409,64,BlockedShot,0.819000015,0.427999992,0.036336701,Christian Pulisic,a,2662,FromCorner,2019,RightFoot,11845,Brighton,Chelsea,1,1,01/01/20 12:30,,None
365805,59,Goal,0.960999985,0.594000015,0.317347288,Christian Pulisic,a,2662,OpenPlay,2019,LeftFoot,11933,Aston Villa,Chelsea,1,2,21/06/20 15:15,CÌ©sar Azpilicueta,Cross
365811,84,BlockedShot,0.790999985,0.344000015,0.019014372,Christian Pulisic,a,2662,FromCorner,2019,RightFoot,11933,Aston Villa,Chelsea,1,2,21/06/20 15:15,,None
365810,84,BlockedShot,0.799000015,0.487000008,0.036482017,Christian Pulisic,a,2662,FromCorner,2019,LeftFoot,11933,Aston Villa,Chelsea,1,2,21/06/20 15:15,Willian,Pass
366615,31,SavedShot,0.955999985,0.56,0.147213474,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11946,Chelsea,Manchester City,2,1,25/06/20 19:15,Ross Barkley,Pass
366619,35,Goal,0.823000031,0.62,0.337030739,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11946,Chelsea,Manchester City,2,1,25/06/20 19:15,,TakeOn
366628,70,BlockedShot,0.935999985,0.342000008,0.420119375,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11946,Chelsea,Manchester City,2,1,25/06/20 19:15,Andreas Christensen,TakeOn
368132,19,MissedShots,0.863000031,0.539000015,0.102463603,Christian Pulisic,a,2662,OpenPlay,2019,RightFoot,11962,West Ham,Chelsea,3,2,01/07/20 19:15,CÌ©sar Azpilicueta,Pass
368135,37,MissedShots,0.870999985,0.530999985,0.030086553,Christian Pulisic,a,2662,OpenPlay,2019,Head,11962,West Ham,Chelsea,3,2,01/07/20 19:15,Marcos Alonso,Cross
368146,72,MissedShots,0.775,0.639000015,0.025513219,Christian Pulisic,a,2662,OpenPlay,2019,RightFoot,11962,West Ham,Chelsea,3,2,01/07/20 19:15,Marcos Alonso,Pass
368147,76,MissedShots,0.83,0.590999985,0.020185899,Christian Pulisic,a,2662,FromCorner,2019,RightFoot,11962,West Ham,Chelsea,3,2,01/07/20 19:15,,Aerial
368811,29,SavedShot,0.878000031,0.537000008,0.066555567,Christian Pulisic,h,2662,OpenPlay,2019,Head,11964,Chelsea,Watford,3,0,04/07/20 19:00,CÌ©sar Azpilicueta,Cross
368816,46,MissedShots,0.83,0.671999969,0.056198932,Christian Pulisic,h,2662,OpenPlay,2019,RightFoot,11964,Chelsea,Watford,3,0,04/07/20 19:00,CÌ©sar Azpilicueta,Pass
368828,89,BlockedShot,0.881999969,0.640999985,0.090920456,Christian Pulisic,h,2662,OpenPlay,2019,LeftFoot,11964,Chelsea,Watford,3,0,04/07/20 19:00,CÌ©sar Azpilicueta,Pass
369416,26,Goal,0.9,0.669000015,0.086231492,Christian Pulisic,a,2662,OpenPlay,2019,LeftFoot,11977,Crystal Palace,Chelsea,2,3,07/07/20 17:00,Willian,Pass
370499,6,MissedShots,0.954000015,0.592000008,0.047117773,Christian Pulisic,a,2662,OpenPlay,2019,Head,11989,Sheffield United,Chelsea,3,0,11/07/20 16:30,Reece James,Aerial
370507,64,BlockedShot,0.85,0.44,0.085715003,Christian Pulisic,a,2662,OpenPlay,2019,LeftFoot,11989,Sheffield United,Chelsea,3,0,11/07/20 16:30,Ross Barkley,Pass
371316,26,MissedShots,0.901999969,0.640999985,0.055228546,Christian Pulisic,h,2662,OpenPlay,2019,LeftFoot,11995,Chelsea,Norwich,1,0,14/07/20 19:15,Marcos Alonso,Cross
371319,35,SavedShot,0.870999985,0.587999992,0.0570466,Christian Pulisic,h,2662,OpenPlay,2019,LeftFoot,11995,Chelsea,Norwich,1,0,14/07/20 19:15,Antonio RÌ_diger,Cross
371332,74,SavedShot,0.936999969,0.579000015,0.335748106,Christian Pulisic,h,2662,OpenPlay,2019,LeftFoot,11995,Chelsea,Norwich,1,0,14/07/20 19:15,Olivier Giroud,Chipped
373317,63,MissedShots,0.883000031,0.434000015,0.276607722,Christian Pulisic,a,2662,OpenPlay,2019,RightFoot,12006,Liverpool,Chelsea,5,3,22/07/20 19:15,Reece James,Chipped
