id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
307227,42,MissedShots,0.9030000305175782,0.43,0.060700394213199615,Sardar Azmoun,h,2774,OpenPlay,2019,Head,11028,Zenit St. Petersburg,FC Tambov,2,1,2019-07-14 16:00:00,Sebastián Driussi,Cross
307517,13,BlockedShot,0.8490000152587891,0.345,0.08547195047140121,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11038,PFC Sochi,Zenit St. Petersburg,0,2,2019-07-21 18:30:00,Sebastián Driussi,Pass
307520,29,Goal,0.885,0.5,0.7542753219604492,Sardar Azmoun,a,2774,Penalty,2019,RightFoot,11038,PFC Sochi,Zenit St. Petersburg,0,2,2019-07-21 18:30:00,,Standard
307535,75,MissedShots,0.9030000305175782,0.585,0.01415336038917303,Sardar Azmoun,a,2774,FromCorner,2019,Head,11038,PFC Sochi,Zenit St. Petersburg,0,2,2019-07-21 18:30:00,Douglas Santos,Aerial
307536,76,MissedShots,0.8930000305175781,0.515,0.09732011705636978,Sardar Azmoun,a,2774,OpenPlay,2019,Head,11038,PFC Sochi,Zenit St. Petersburg,0,2,2019-07-21 18:30:00,Douglas Santos,Cross
307666,0,Goal,0.9119999694824219,0.4179999923706055,0.382462739944458,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11043,FC Orenburg,Zenit St. Petersburg,0,2,2019-07-28 11:00:00,Artem Dzyuba,Pass
307667,3,MissedShots,0.9290000152587891,0.5670000076293945,0.05873948335647583,Sardar Azmoun,a,2774,OpenPlay,2019,Head,11043,FC Orenburg,Zenit St. Petersburg,0,2,2019-07-28 11:00:00,Aleksey Sutormin,Aerial
307669,19,ShotOnPost,0.905,0.38799999237060545,0.4295630156993866,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11043,FC Orenburg,Zenit St. Petersburg,0,2,2019-07-28 11:00:00,Magomed Ozdoev,TakeOn
307679,41,MissedShots,0.9530000305175781,0.5659999847412109,0.13649283349514008,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11043,FC Orenburg,Zenit St. Petersburg,0,2,2019-07-28 11:00:00,Douglas Santos,Cross
307883,8,SavedShot,0.915,0.45099998474121095,0.06893549859523773,Sardar Azmoun,h,2774,FromCorner,2019,Head,11050,Zenit St. Petersburg,FC Krasnodar,1,1,2019-08-03 19:30:00,Douglas Santos,Cross
307889,36,SavedShot,0.92,0.41200000762939454,0.02661884017288685,Sardar Azmoun,h,2774,SetPiece,2019,Head,11050,Zenit St. Petersburg,FC Krasnodar,1,1,2019-08-03 19:30:00,Douglas Santos,Aerial
307894,53,SavedShot,0.9219999694824219,0.6580000305175782,0.07053551822900772,Sardar Azmoun,h,2774,OpenPlay,2019,LeftFoot,11050,Zenit St. Petersburg,FC Krasnodar,1,1,2019-08-03 19:30:00,Artem Dzyuba,HeadPass
307898,64,BlockedShot,0.9569999694824218,0.5970000076293945,0.1338503062725067,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11050,Zenit St. Petersburg,FC Krasnodar,1,1,2019-08-03 19:30:00,Yuri Zhirkov,Pass
308184,44,MissedShots,0.955999984741211,0.4420000076293945,0.14300589263439178,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11057,Dinamo Moscow,Zenit St. Petersburg,0,2,2019-08-10 17:00:00,Sebastián Driussi,Cross
308188,53,SavedShot,0.935,0.6469999694824219,0.2994961142539978,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11057,Dinamo Moscow,Zenit St. Petersburg,0,2,2019-08-10 17:00:00,Douglas Santos,Pass
308191,69,MissedShots,0.9530000305175781,0.4490000152587891,0.4812460243701935,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11057,Dinamo Moscow,Zenit St. Petersburg,0,2,2019-08-10 17:00:00,Yuri Zhirkov,Cross
308194,76,BlockedShot,0.865,0.32799999237060545,0.06152915954589844,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11057,Dinamo Moscow,Zenit St. Petersburg,0,2,2019-08-10 17:00:00,,None
309188,20,MissedShots,0.9390000152587891,0.41700000762939454,0.29092246294021606,Sardar Azmoun,h,2774,OpenPlay,2019,Head,11066,Zenit St. Petersburg,FK Akhmat,0,0,2019-08-17 17:00:00,Emiliano Rigoni,Cross
309192,34,SavedShot,0.9690000152587891,0.485,0.5912918448448181,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11066,Zenit St. Petersburg,FK Akhmat,0,0,2019-08-17 17:00:00,,End
309191,34,SavedShot,0.9530000305175781,0.5059999847412109,0.6306132674217224,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11066,Zenit St. Petersburg,FK Akhmat,0,0,2019-08-17 17:00:00,,None
309197,53,BlockedShot,0.89,0.4179999923706055,0.05032100901007652,Sardar Azmoun,h,2774,FromCorner,2019,RightFoot,11066,Zenit St. Petersburg,FK Akhmat,0,0,2019-08-17 17:00:00,Emiliano Rigoni,Cross
309203,67,MissedShots,0.8819999694824219,0.539000015258789,0.03320477530360222,Sardar Azmoun,h,2774,OpenPlay,2019,Head,11066,Zenit St. Petersburg,FK Akhmat,0,0,2019-08-17 17:00:00,Wilmar Barrios,Aerial
312471,27,MissedShots,0.9119999694824219,0.3840000152587891,0.02982579916715622,Sardar Azmoun,a,2774,OpenPlay,2019,Head,11072,FC Ufa,Zenit St. Petersburg,1,0,2019-08-24 14:30:00,Magomed Ozdoev,Cross
312474,33,SavedShot,0.884000015258789,0.34799999237060547,0.08010213822126389,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11072,FC Ufa,Zenit St. Petersburg,1,0,2019-08-24 14:30:00,Artem Dzyuba,Pass
312488,72,BlockedShot,0.91,0.63,0.07713086903095245,Sardar Azmoun,a,2774,OpenPlay,2019,LeftFoot,11072,FC Ufa,Zenit St. Petersburg,1,0,2019-08-24 14:30:00,Douglas Santos,CornerAwarded
312493,85,BlockedShot,0.8959999847412109,0.49900001525878906,0.1187729611992836,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11072,FC Ufa,Zenit St. Petersburg,1,0,2019-08-24 14:30:00,Artem Dzyuba,Pass
316453,45,BlockedShot,0.905,0.6859999847412109,0.07602658122777939,Sardar Azmoun,a,2774,OpenPlay,2019,LeftFoot,11086,Spartak Moscow,Zenit St. Petersburg,0,1,2019-09-01 17:00:00,Artem Dzyuba,HeadPass
316461,70,BlockedShot,0.8640000152587891,0.3039999961853027,0.03974587842822075,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11086,Spartak Moscow,Zenit St. Petersburg,0,1,2019-09-01 17:00:00,Magomed Ozdoev,Chipped
316877,20,MissedShots,0.9319999694824219,0.5379999923706055,0.1064690351486206,Sardar Azmoun,h,2774,FromCorner,2019,Head,11090,Zenit St. Petersburg,Arsenal Tula,3,1,2019-09-13 17:00:00,Douglas Santos,Cross
316878,21,SavedShot,0.885,0.5,0.7542753219604492,Sardar Azmoun,h,2774,Penalty,2019,RightFoot,11090,Zenit St. Petersburg,Arsenal Tula,3,1,2019-09-13 17:00:00,,Standard
316879,22,SavedShot,0.91,0.45099998474121095,0.4714820384979248,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11090,Zenit St. Petersburg,Arsenal Tula,3,1,2019-09-13 17:00:00,Daler Kuzyaev,Pass
324510,17,MissedShots,0.875999984741211,0.38799999237060545,0.04923389106988907,Sardar Azmoun,a,2774,FromCorner,2019,RightFoot,11114,Ural,Zenit St. Petersburg,1,3,2019-10-06 09:30:00,Sebastián Driussi,Pass
324520,62,Goal,0.9219999694824219,0.5540000152587891,0.3086543381214142,Sardar Azmoun,a,2774,OpenPlay,2019,Head,11114,Ural,Zenit St. Petersburg,1,3,2019-10-06 09:30:00,Magomed Ozdoev,Cross
324527,70,SavedShot,0.85,0.5070000076293946,0.09184648841619492,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11114,Ural,Zenit St. Petersburg,1,3,2019-10-06 09:30:00,Artem Dzyuba,BallTouch
325764,26,SavedShot,0.8619999694824219,0.46,0.12449562549591064,Sardar Azmoun,h,2774,OpenPlay,2019,LeftFoot,11125,Zenit St. Petersburg,FC Rostov,6,1,2019-10-19 17:00:00,Oleg Shatov,Pass
325770,43,Goal,0.985999984741211,0.6,0.3818807303905487,Sardar Azmoun,h,2774,OpenPlay,2019,LeftFoot,11125,Zenit St. Petersburg,FC Rostov,6,1,2019-10-19 17:00:00,Artem Dzyuba,Pass
327603,19,SavedShot,0.9030000305175782,0.46,0.09518095850944519,Sardar Azmoun,a,2774,OpenPlay,2019,Head,11133,Krylya Sovetov Samara,Zenit St. Petersburg,0,2,2019-10-27 11:00:00,Branislav Ivanovic,Cross
327611,42,MissedShots,0.8569999694824219,0.3890000152587891,0.11983393132686615,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11133,Krylya Sovetov Samara,Zenit St. Petersburg,0,2,2019-10-27 11:00:00,Magomed Ozdoev,Pass
327613,45,SavedShot,0.7569999694824219,0.4540000152587891,0.03004457801580429,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11133,Krylya Sovetov Samara,Zenit St. Petersburg,0,2,2019-10-27 11:00:00,Sebastián Driussi,Pass
327615,48,MissedShots,0.5270000076293946,0.32799999237060545,0.007971806451678276,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11133,Krylya Sovetov Samara,Zenit St. Petersburg,0,2,2019-10-27 11:00:00,,BallRecovery
327620,71,SavedShot,0.93,0.515,0.15427206456661224,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11133,Krylya Sovetov Samara,Zenit St. Petersburg,0,2,2019-10-27 11:00:00,Magomed Ozdoev,Pass
327623,77,MissedShots,0.8119999694824219,0.5120000076293946,0.04844161123037338,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11133,Krylya Sovetov Samara,Zenit St. Petersburg,0,2,2019-10-27 11:00:00,,Rebound
327625,83,MissedShots,0.9330000305175781,0.4279999923706055,0.47665274143218994,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11133,Krylya Sovetov Samara,Zenit St. Petersburg,0,2,2019-10-27 11:00:00,Robert Mak,Pass
329322,19,MissedShots,0.879000015258789,0.44799999237060545,0.05071546509861946,Sardar Azmoun,h,2774,FromCorner,2019,RightFoot,11138,Zenit St. Petersburg,CSKA Moscow,1,1,2019-11-02 16:00:00,Sebastián Driussi,Cross
329327,30,BlockedShot,0.7880000305175782,0.6909999847412109,0.02037055976688862,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11138,Zenit St. Petersburg,CSKA Moscow,1,1,2019-11-02 16:00:00,Magomed Ozdoev,Pass
329347,73,MissedShots,0.7559999847412109,0.47900001525878905,0.022679144516587257,Sardar Azmoun,h,2774,OpenPlay,2019,LeftFoot,11138,Zenit St. Petersburg,CSKA Moscow,1,1,2019-11-02 16:00:00,,None
329353,87,MissedShots,0.8190000152587891,0.5729999923706055,0.027022793889045715,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11138,Zenit St. Petersburg,CSKA Moscow,1,1,2019-11-02 16:00:00,Magomed Ozdoev,Cross
329355,91,MissedShots,0.95,0.33099998474121095,0.28639480471611023,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11138,Zenit St. Petersburg,CSKA Moscow,1,1,2019-11-02 16:00:00,Artem Dzyuba,HeadPass
329357,95,MissedShots,0.9230000305175782,0.585,0.08193490654230118,Sardar Azmoun,h,2774,OpenPlay,2019,Head,11138,Zenit St. Petersburg,CSKA Moscow,1,1,2019-11-02 16:00:00,Magomed Ozdoev,Cross
331088,44,MissedShots,0.919000015258789,0.5520000076293945,0.07392014563083649,Sardar Azmoun,a,2774,FromCorner,2019,Head,11146,Arsenal Tula,Zenit St. Petersburg,0,1,2019-11-10 11:00:00,Vyacheslav Karavayev,Cross
331097,62,Goal,0.965,0.48200000762939454,0.7257729768753052,Sardar Azmoun,a,2774,OpenPlay,2019,LeftFoot,11146,Arsenal Tula,Zenit St. Petersburg,0,1,2019-11-10 11:00:00,Vyacheslav Karavayev,Pass
331101,70,MissedShots,0.9769999694824218,0.5690000152587891,0.09775012731552124,Sardar Azmoun,a,2774,OpenPlay,2019,Head,11146,Arsenal Tula,Zenit St. Petersburg,0,1,2019-11-10 11:00:00,Magomed Ozdoev,Aerial
331864,7,Goal,0.8909999847412109,0.5529999923706055,0.3864993453025818,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11155,Rubin Kazan,Zenit St. Petersburg,1,2,2019-11-23 11:00:00,Daler Kuzyaev,Pass
331868,25,BlockedShot,0.9490000152587891,0.4540000152587891,0.13902482390403748,Sardar Azmoun,a,2774,OpenPlay,2019,Head,11155,Rubin Kazan,Zenit St. Petersburg,1,2,2019-11-23 11:00:00,Daler Kuzyaev,None
334433,2,SavedShot,0.7719999694824219,0.31799999237060544,0.0170737411826849,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11165,Zenit St. Petersburg,Spartak Moscow,1,0,2019-12-01 16:00:00,,None
334435,7,BlockedShot,0.91,0.38,0.07911957055330276,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11165,Zenit St. Petersburg,Spartak Moscow,1,0,2019-12-01 16:00:00,,None
334434,7,BlockedShot,0.8859999847412109,0.45,0.04728872328996658,Sardar Azmoun,h,2774,OpenPlay,2019,Head,11165,Zenit St. Petersburg,Spartak Moscow,1,0,2019-12-01 16:00:00,Magomed Ozdoev,Cross
334443,30,SavedShot,0.9130000305175782,0.48,0.06271752715110779,Sardar Azmoun,h,2774,OpenPlay,2019,Head,11165,Zenit St. Petersburg,Spartak Moscow,1,0,2019-12-01 16:00:00,,None
335247,5,Goal,0.9569999694824218,0.4279999923706055,0.3834810256958008,Sardar Azmoun,h,2774,OpenPlay,2019,Head,11172,Zenit St. Petersburg,Dinamo Moscow,3,0,2019-12-06 16:30:00,Aleksey Sutormin,Cross
360868,80,SavedShot,0.955999984741211,0.3820000076293945,0.12880444526672363,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11175,Zenit St. Petersburg,Lokomotiv Moscow,0,0,2020-02-29 16:00:00,Malcom,Throughball
360871,84,MissedShots,0.8480000305175781,0.25,0.02579411305487156,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11175,Zenit St. Petersburg,Lokomotiv Moscow,0,0,2020-02-29 16:00:00,Malcom,Pass
362521,63,MissedShots,0.9359999847412109,0.3220000076293945,0.07345768809318542,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11189,Zenit St. Petersburg,FC Ufa,0,0,2020-03-09 16:00:00,Malcom,Pass
362523,67,MissedShots,0.865999984741211,0.545,0.07265692204236984,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11189,Zenit St. Petersburg,FC Ufa,0,0,2020-03-09 16:00:00,Yaroslav Rakitskiy,Rebound
362717,3,BlockedShot,0.7530000305175781,0.4279999923706055,0.025531813502311707,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11191,Zenit St. Petersburg,Ural,7,1,2020-03-14 13:30:00,Artem Dzyuba,HeadPass
362719,7,Goal,0.8680000305175781,0.595999984741211,0.06097269803285599,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11191,Zenit St. Petersburg,Ural,7,1,2020-03-14 13:30:00,Magomed Ozdoev,Rebound
362724,14,Goal,0.9730000305175781,0.33,0.24265019595623016,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11191,Zenit St. Petersburg,Ural,7,1,2020-03-14 13:30:00,,Rebound
362725,24,SavedShot,0.9269999694824219,0.37,0.3707199692726135,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11191,Zenit St. Petersburg,Ural,7,1,2020-03-14 13:30:00,Artem Dzyuba,Pass
362737,50,SavedShot,0.9019999694824219,0.6120000076293945,0.09415289014577866,Sardar Azmoun,h,2774,OpenPlay,2019,LeftFoot,11191,Zenit St. Petersburg,Ural,7,1,2020-03-14 13:30:00,,Tackle
362741,54,SavedShot,0.904000015258789,0.5729999923706055,0.12707734107971191,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11191,Zenit St. Petersburg,Ural,7,1,2020-03-14 13:30:00,Sebastián Driussi,Cross
362744,58,SavedShot,0.9319999694824219,0.624000015258789,0.43103736639022827,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11191,Zenit St. Petersburg,Ural,7,1,2020-03-14 13:30:00,Artem Dzyuba,TakeOn
362746,60,Goal,0.9059999847412109,0.6079999923706054,0.40251365303993225,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11191,Zenit St. Petersburg,Ural,7,1,2020-03-14 13:30:00,Malcom,Pass
365528,1,SavedShot,0.855999984741211,0.5879999923706055,0.07011400163173676,Sardar Azmoun,a,2774,OpenPlay,2019,LeftFoot,11200,CSKA Moscow,Zenit St. Petersburg,0,4,2020-06-20 16:00:00,Artem Dzyuba,HeadPass
365551,53,BlockedShot,0.7980000305175782,0.5659999847412109,0.060104742646217346,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11200,CSKA Moscow,Zenit St. Petersburg,0,4,2020-06-20 16:00:00,Malcom,Pass
365552,54,BlockedShot,0.8569999694824219,0.46099998474121096,0.11050476133823395,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11200,CSKA Moscow,Zenit St. Petersburg,0,4,2020-06-20 16:00:00,Artem Dzyuba,TakeOn
366698,37,MissedShots,0.914000015258789,0.43400001525878906,0.05532543733716011,Sardar Azmoun,h,2774,FromCorner,2019,Head,11207,Zenit St. Petersburg,Krylya Sovetov Samara,2,1,2020-06-26 17:30:00,Malcom,Cross
366704,54,MissedShots,0.914000015258789,0.524000015258789,0.04986139386892319,Sardar Azmoun,h,2774,OpenPlay,2019,Head,11207,Zenit St. Petersburg,Krylya Sovetov Samara,2,1,2020-06-26 17:30:00,Douglas Santos,Chipped
367871,19,SavedShot,0.9440000152587891,0.4470000076293945,0.12555722892284393,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11216,FC Tambov,Zenit St. Petersburg,1,2,2020-07-01 14:30:00,,None
367876,42,Goal,0.95,0.47,0.5908966660499573,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11216,FC Tambov,Zenit St. Petersburg,1,2,2020-07-01 14:30:00,Artem Dzyuba,HeadPass
367880,53,MissedShots,0.9059999847412109,0.509000015258789,0.12083839625120163,Sardar Azmoun,a,2774,OpenPlay,2019,Head,11216,FC Tambov,Zenit St. Petersburg,1,2,2020-07-01 14:30:00,Artem Dzyuba,Cross
369044,4,Goal,0.8669999694824219,0.555,0.31699004769325256,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11224,FC Krasnodar,Zenit St. Petersburg,2,4,2020-07-05 17:30:00,,Rebound
369065,51,Goal,0.9740000152587891,0.4640000152587891,0.20125672221183777,Sardar Azmoun,a,2774,OpenPlay,2019,RightFoot,11224,FC Krasnodar,Zenit St. Petersburg,2,4,2020-07-05 17:30:00,,Rebound
369068,55,MissedShots,0.925,0.6179999923706054,0.12211467325687408,Sardar Azmoun,a,2774,OpenPlay,2019,LeftFoot,11224,FC Krasnodar,Zenit St. Petersburg,2,4,2020-07-05 17:30:00,Artem Dzyuba,Pass
369616,75,Goal,0.9390000152587891,0.46599998474121096,0.5201467871665955,Sardar Azmoun,h,2774,OpenPlay,2019,OtherBodyPart,11231,Zenit St. Petersburg,PFC Sochi,2,1,2020-07-08 15:00:00,,None
371545,37,MissedShots,0.8490000152587891,0.40799999237060547,0.07440142333507538,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11247,Zenit St. Petersburg,FC Orenburg,4,1,2020-07-15 17:30:00,Malcom,Pass
371551,60,Goal,0.8780000305175781,0.3,0.022842388600111008,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11247,Zenit St. Petersburg,FC Orenburg,4,1,2020-07-15 17:30:00,Magomed Ozdoev,Cross
371554,64,ShotOnPost,0.9119999694824219,0.33299999237060546,0.06864886730909348,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11247,Zenit St. Petersburg,FC Orenburg,4,1,2020-07-15 17:30:00,Yaroslav Rakitskiy,Chipped
371555,68,MissedShots,0.6959999847412109,0.49599998474121093,0.013969882391393185,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11247,Zenit St. Petersburg,FC Orenburg,4,1,2020-07-15 17:30:00,Yaroslav Rakitskiy,Chipped
371558,77,Goal,0.9740000152587891,0.500999984741211,0.9281790852546692,Sardar Azmoun,h,2774,OpenPlay,2019,RightFoot,11247,Zenit St. Petersburg,FC Orenburg,4,1,2020-07-15 17:30:00,Sebastián Driussi,Pass
373246,71,SavedShot,0.905,0.4779999923706055,0.07691091299057007,Sardar Azmoun,a,2774,OpenPlay,2019,Head,11255,FC Rostov,Zenit St. Petersburg,1,2,2020-07-22 16:00:00,Oleg Shatov,Cross
373248,74,Goal,0.9730000305175781,0.47200000762939454,0.6240736246109009,Sardar Azmoun,a,2774,OpenPlay,2019,LeftFoot,11255,FC Rostov,Zenit St. Petersburg,1,2,2020-07-22 16:00:00,Oleg Shatov,Cross
307222,29,MissedShots,0.9,0.40299999237060546,0.0925745740532875,Artem Dzyuba,h,3063,OpenPlay,2019,RightFoot,11028,Zenit St. Petersburg,FC Tambov,2,1,2019-07-14 16:00:00,,BallTouch
307223,32,MissedShots,0.9059999847412109,0.49900001525878906,0.04726143553853035,Artem Dzyuba,h,3063,OpenPlay,2019,Head,11028,Zenit St. Petersburg,FC Tambov,2,1,2019-07-14 16:00:00,Sebastián Driussi,Aerial
307229,47,Goal,0.9430000305175781,0.54,0.4348051846027374,Artem Dzyuba,h,3063,OpenPlay,2019,Head,11028,Zenit St. Petersburg,FC Tambov,2,1,2019-07-14 16:00:00,Sebastián Driussi,Cross
307231,52,MissedShots,0.9359999847412109,0.5379999923706055,0.06699558347463608,Artem Dzyuba,h,3063,OpenPlay,2019,Head,11028,Zenit St. Petersburg,FC Tambov,2,1,2019-07-14 16:00:00,Douglas Santos,Aerial
307530,70,MissedShots,0.9669999694824218,0.5790000152587891,0.5028460025787354,Artem Dzyuba,a,3063,OpenPlay,2019,RightFoot,11038,PFC Sochi,Zenit St. Petersburg,0,2,2019-07-21 18:30:00,,None
307681,45,MissedShots,0.905,0.529000015258789,0.030473928898572922,Artem Dzyuba,a,3063,FromCorner,2019,Head,11043,FC Orenburg,Zenit St. Petersburg,0,2,2019-07-28 11:00:00,Douglas Santos,End
307685,54,Goal,0.885,0.5,0.7542753219604492,Artem Dzyuba,a,3063,Penalty,2019,RightFoot,11043,FC Orenburg,Zenit St. Petersburg,0,2,2019-07-28 11:00:00,,Standard
307891,46,MissedShots,0.9280000305175782,0.5179999923706055,0.39843499660491943,Artem Dzyuba,h,3063,OpenPlay,2019,Head,11050,Zenit St. Petersburg,FC Krasnodar,1,1,2019-08-03 19:30:00,Yuri Zhirkov,Cross
307899,70,MissedShots,0.9380000305175781,0.5129999923706055,0.4581170082092285,Artem Dzyuba,h,3063,OpenPlay,2019,Head,11050,Zenit St. Petersburg,FC Krasnodar,1,1,2019-08-03 19:30:00,Aleksey Sutormin,Cross
307902,90,Goal,0.8809999847412109,0.5779999923706055,0.3122258186340332,Artem Dzyuba,h,3063,OpenPlay,2019,LeftFoot,11050,Zenit St. Petersburg,FC Krasnodar,1,1,2019-08-03 19:30:00,Sardar Azmoun,Pass
308177,9,Goal,0.885,0.5459999847412109,0.37282615900039673,Artem Dzyuba,a,3063,OpenPlay,2019,RightFoot,11057,Dinamo Moscow,Zenit St. Petersburg,0,2,2019-08-10 17:00:00,Sardar Azmoun,Pass
309196,46,MissedShots,0.9630000305175781,0.44099998474121094,0.4699062705039978,Artem Dzyuba,h,3063,OpenPlay,2019,Head,11066,Zenit St. Petersburg,FK Akhmat,0,0,2019-08-17 17:00:00,Yuri Zhirkov,Cross
309202,65,BlockedShot,0.8980000305175782,0.6120000076293945,0.10669155418872833,Artem Dzyuba,h,3063,OpenPlay,2019,RightFoot,11066,Zenit St. Petersburg,FK Akhmat,0,0,2019-08-17 17:00:00,Douglas Santos,Pass
309206,75,MissedShots,0.9130000305175782,0.580999984741211,0.06337470561265945,Artem Dzyuba,h,3063,OpenPlay,2019,RightFoot,11066,Zenit St. Petersburg,FK Akhmat,0,0,2019-08-17 17:00:00,Douglas Santos,Aerial
312484,62,MissedShots,0.9440000152587891,0.4520000076293945,0.33148521184921265,Artem Dzyuba,a,3063,FromCorner,2019,Head,11072,FC Ufa,Zenit St. Petersburg,1,0,2019-08-24 14:30:00,Aleksandr Erokhin,Rebound
312489,74,MissedShots,0.9340000152587891,0.5129999923706055,0.05998077616095543,Artem Dzyuba,a,3063,FromCorner,2019,Head,11072,FC Ufa,Zenit St. Petersburg,1,0,2019-08-24 14:30:00,Douglas Santos,Aerial
316440,11,MissedShots,0.8290000152587891,0.4779999923706055,0.0689031109213829,Artem Dzyuba,a,3063,OpenPlay,2019,RightFoot,11086,Spartak Moscow,Zenit St. Petersburg,0,1,2019-09-01 17:00:00,Emiliano Rigoni,Pass
316462,71,MissedShots,0.925,0.5420000076293945,0.2899179458618164,Artem Dzyuba,a,3063,FromCorner,2019,Head,11086,Spartak Moscow,Zenit St. Petersburg,0,1,2019-09-01 17:00:00,Magomed Ozdoev,Cross
316463,72,BlockedShot,0.860999984741211,0.41200000762939454,0.12927912175655365,Artem Dzyuba,a,3063,OpenPlay,2019,RightFoot,11086,Spartak Moscow,Zenit St. Petersburg,0,1,2019-09-01 17:00:00,,TakeOn
316876,4,Goal,0.9080000305175782,0.56,0.0821443423628807,Artem Dzyuba,h,3063,SetPiece,2019,Head,11090,Zenit St. Petersburg,Arsenal Tula,3,1,2019-09-13 17:00:00,Douglas Santos,Cross
316889,58,MissedShots,0.92,0.53,0.0548783577978611,Artem Dzyuba,h,3063,OpenPlay,2019,Head,11090,Zenit St. Petersburg,Arsenal Tula,3,1,2019-09-13 17:00:00,Sebastián Driussi,Aerial
320560,24,MissedShots,0.825999984741211,0.6409999847412109,0.06332624703645706,Artem Dzyuba,h,3063,OpenPlay,2019,RightFoot,11102,Zenit St. Petersburg,Rubin Kazan,5,0,2019-09-21 16:00:00,Sebastián Driussi,LayOff
320562,32,MissedShots,0.850999984741211,0.39099998474121095,0.063242107629776,Artem Dzyuba,h,3063,OpenPlay,2019,RightFoot,11102,Zenit St. Petersburg,Rubin Kazan,5,0,2019-09-21 16:00:00,Daler Kuzyaev,Pass
322828,58,BlockedShot,0.950999984741211,0.595999984741211,0.12243982404470444,Artem Dzyuba,a,3063,OpenPlay,2019,RightFoot,11110,Lokomotiv Moscow,Zenit St. Petersburg,1,0,2019-09-28 16:00:00,Douglas Santos,Pass
322830,69,MissedShots,0.9340000152587891,0.53,0.05612419173121452,Artem Dzyuba,a,3063,OpenPlay,2019,Head,11110,Lokomotiv Moscow,Zenit St. Petersburg,1,0,2019-09-28 16:00:00,Vyacheslav Karavayev,Aerial
324506,2,MissedShots,0.9130000305175782,0.59,0.014827310107648373,Artem Dzyuba,a,3063,FromCorner,2019,Head,11114,Ural,Zenit St. Petersburg,1,3,2019-10-06 09:30:00,Douglas Santos,Aerial
325761,11,BlockedShot,0.904000015258789,0.485,0.04503728449344635,Artem Dzyuba,h,3063,OpenPlay,2019,Head,11125,Zenit St. Petersburg,FC Rostov,6,1,2019-10-19 17:00:00,Vyacheslav Karavayev,Aerial
325762,13,Goal,0.885,0.5,0.7542753219604492,Artem Dzyuba,h,3063,Penalty,2019,RightFoot,11125,Zenit St. Petersburg,FC Rostov,6,1,2019-10-19 17:00:00,,Standard
